Name	0	17	34	51	68	85	102	119	136	153	170	187	204	221	238	255
Date	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018	15/02/2018
Time	07:29pm	07:31pm	07:34pm	07:36pm	07:38pm	07:40pm	07:43pm	07:45pm	07:46pm	07:48pm	07:50pm	07:51pm	07:53pm	07:53pm	07:53pm	07:54pm
598	3.74856E-06	5.79536E-06	7.94183E-06	1.72547E-05	3.04504E-05	5.43816E-05	7.9314E-05	0.000112793	0.000155413	0.000200686	0.000257799	0.000322056	0.000393317	0.000472287	0.000566857	0.000691082
599	3.66615E-06	5.02194E-06	8.19286E-06	1.68009E-05	2.85085E-05	5.04465E-05	7.32048E-05	0.000104217	0.000144263	0.000184698	0.000238485	0.000296267	0.000362263	0.000434851	0.000521775	0.000636724
600	3.85669E-06	4.311E-06	8.1736E-06	1.62723E-05	2.69498E-05	4.66808E-05	6.76999E-05	9.63876E-05	0.000133711	0.000169833	0.000220133	0.000272249	0.000333055	0.000399309	0.000479596	0.000585309
601	4.37601E-06	3.88088E-06	7.73105E-06	1.55037E-05	2.57424E-05	4.30734E-05	6.27836E-05	8.92038E-05	0.000123304	0.000155891	0.000202112	0.000249629	0.00030513	0.000364976	0.000439701	0.000536015
602	5.05188E-06	3.76903E-06	7.09258E-06	1.45431E-05	2.46993E-05	3.9722E-05	5.84159E-05	8.26731E-05	0.000113296	0.000143117	0.000184998	0.000228807	0.000279114	0.000332898	0.000402842	0.000490024
603	5.66093E-06	3.96546E-06	6.52102E-06	1.34163E-05	2.35099E-05	3.657E-05	5.43025E-05	7.64647E-05	0.000103568	0.000131201	0.000168755	0.000209305	0.0002546	0.000302935	0.000368224	0.000446687
604	5.98022E-06	4.46002E-06	6.27864E-06	1.21491E-05	2.18645E-05	3.35612E-05	5.01501E-05	7.02488E-05	9.39998E-05	0.000119832	0.000153349	0.000190644	0.000231181	0.000274944	0.000335054	0.000405352
605	5.90242E-06	5.18248E-06	6.48826E-06	1.08081E-05	1.96453E-05	3.06764E-05	4.57877E-05	6.38535E-05	8.45995E-05	0.000108815	0.000138783	0.00017256	0.000208643	0.000248814	0.000302893	0.000365712
606	5.60129E-06	5.91767E-06	6.9355E-06	9.56064E-06	1.72031E-05	2.79907E-05	4.13478E-05	5.7498E-05	7.56878E-05	9.82359E-05	0.000125175	0.000155323	0.000187266	0.000224537	0.000272203	0.000328327
607	5.29067E-06	6.42735E-06	7.354E-06	8.58557E-06	1.4953E-05	2.55848E-05	3.69949E-05	5.14419E-05	6.76086E-05	8.81951E-05	0.000112618	0.000139238	0.000167348	0.00020205	0.000243492	0.000293781
608	5.1844E-06	6.47502E-06	7.4791E-06	8.06271E-06	1.33111E-05	2.35429E-05	3.28998E-05	4.59533E-05	6.07169E-05	7.88081E-05	0.000101225	0.000124631	0.000149212	0.000181326	0.000217312	0.000262712
609	5.3689E-06	5.99939E-06	7.18245E-06	8.04072E-06	1.2462E-05	2.18664E-05	2.91788E-05	4.1204E-05	5.51272E-05	7.01784E-05	9.09983E-05	0.000111645	0.000133052	0.000162317	0.000193929	0.000235333
610	5.667E-06	5.30179E-06	6.61773E-06	8.29691E-06	1.21101E-05	2.03854E-05	2.58354E-05	3.7166E-05	5.0456E-05	6.23843E-05	8.1708E-05	0.000100038	0.000118785	0.000144931	0.000173016	0.000210981
611	5.85838E-06	4.72007E-06	5.96294E-06	8.55964E-06	1.18792E-05	1.88744E-05	2.28182E-05	3.37262E-05	4.61754E-05	5.54023E-05	7.29658E-05	8.93637E-05	0.000106104	0.000128838	0.000153901	0.000188543
612	5.74619E-06	4.60624E-06	5.41836E-06	8.58951E-06	1.14394E-05	1.7184E-05	2.01673E-05	3.09013E-05	4.1941E-05	4.94267E-05	6.46761E-05	7.9529E-05	9.51203E-05	0.000114223	0.000136522	0.000167665
613	5.29047E-06	5.0572E-06	5.09343E-06	8.26883E-06	1.06381E-05	1.52809E-05	1.7894E-05	2.85544E-05	3.75528E-05	4.4414E-05	5.67775E-05	7.03687E-05	8.55587E-05	0.000100999	0.00012062	0.000147964
614	4.73077E-06	5.75981E-06	4.96714E-06	7.70805E-06	9.65662E-06	1.33941E-05	1.60496E-05	2.64134E-05	3.3218E-05	4.01327E-05	4.95395E-05	6.19293E-05	7.68965E-05	8.91112E-05	0.000106186	0.000129725
615	4.33194E-06	6.36357E-06	5.0061E-06	7.03881E-06	8.70734E-06	1.17759E-05	1.46887E-05	2.41956E-05	2.91821E-05	3.63345E-05	4.32616E-05	5.42769E-05	6.85905E-05	7.8508E-05	9.32305E-05	0.000113292
616	4.34191E-06	6.5125E-06	5.16559E-06	6.37715E-06	7.98103E-06	1.06493E-05	1.38327E-05	2.15812E-05	2.56307E-05	3.27072E-05	3.81531E-05	4.73758E-05	5.99871E-05	6.89914E-05	8.15938E-05	9.87913E-05
617	4.7782E-06	6.12586E-06	5.39643E-06	5.81808E-06	7.57246E-06	1.00769E-05	1.34236E-05	1.86541E-05	2.27173E-05	2.92352E-05	3.42844E-05	4.13661E-05	5.12564E-05	6.06595E-05	7.14498E-05	8.65251E-05
618	5.32303E-06	5.43512E-06	5.60578E-06	5.37334E-06	7.38217E-06	9.81869E-06	1.31851E-05	1.58364E-05	2.03228E-05	2.6007E-05	3.12032E-05	3.6189E-05	4.3106E-05	5.33798E-05	6.26765E-05	7.61279E-05
619	5.64085E-06	4.69064E-06	5.69987E-06	5.04993E-06	7.30018E-06	9.61898E-06	1.28324E-05	1.3571E-05	1.8316E-05	2.31229E-05	2.84355E-05	3.17822E-05	3.62818E-05	4.70186E-05	5.51492E-05	6.72131E-05
620	5.41544E-06	4.13282E-06	5.59124E-06	4.85409E-06	7.21992E-06	9.23376E-06	1.20948E-05	1.2275E-05	1.65709E-05	2.06757E-05	2.55304E-05	2.80842E-05	3.14851E-05	4.14443E-05	4.87429E-05	5.94057E-05
621	4.67605E-06	3.85701E-06	5.31578E-06	4.78274E-06	7.08487E-06	8.61245E-06	1.09584E-05	1.19216E-05	1.50567E-05	1.86461E-05	2.24557E-05	2.50638E-05	2.86674E-05	3.65682E-05	4.33409E-05	5.25361E-05
622	3.77638E-06	3.79939E-06	5.01152E-06	4.80555E-06	6.8612E-06	7.86299E-06	9.62001E-06	1.19968E-05	1.37779E-05	1.68275E-05	1.95043E-05	2.26195E-05	2.69204E-05	3.21965E-05	3.866E-05	4.64261E-05
623	3.08876E-06	3.89605E-06	4.82747E-06	4.89812E-06	6.52633E-06	7.1123E-06	8.30125E-06	1.19883E-05	1.27651E-05	1.50384E-05	1.70189E-05	2.06902E-05	2.53553E-05	2.81952E-05	3.44865E-05	4.09894E-05
624	2.95394E-06	4.08375E-06	4.89789E-06	5.03397E-06	6.06319E-06	6.48119E-06	7.21203E-06	1.14237E-05	1.20415E-05	1.31187E-05	1.53154E-05	1.9209E-05	2.31462E-05	2.44476E-05	3.06231E-05	3.61491E-05
625	3.31745E-06	4.30081E-06	5.16952E-06	5.15455E-06	5.52919E-06	6.02063E-06	6.426E-06	1.03249E-05	1.15326E-05	1.11888E-05	1.43745E-05	1.80154E-05	2.02395E-05	2.1054E-05	2.70725E-05	3.19473E-05
626	3.84076E-06	4.49227E-06	5.45886E-06	5.18428E-06	5.04217E-06	5.7374E-06	5.92425E-06	9.08628E-06	1.11056E-05	9.58485E-06	1.39495E-05	1.69014E-05	1.71664E-05	1.82956E-05	2.4013E-05	2.8548E-05
627	4.17344E-06	4.59309E-06	5.56801E-06	5.03484E-06	4.70701E-06	5.62285E-06	5.67074E-06	8.08202E-06	1.05992E-05	8.61907E-06	1.3756E-05	1.56154E-05	1.44181E-05	1.64057E-05	2.15606E-05	2.60403E-05
628	4.01657E-06	4.55058E-06	5.33269E-06	4.64371E-06	4.62132E-06	5.66762E-06	5.63387E-06	7.64714E-06	9.88695E-06	8.55635E-06	1.35402E-05	1.39702E-05	1.24554E-05	1.55877E-05	1.98405E-05	2.45107E-05
629	3.47154E-06	4.37336E-06	4.81992E-06	4.11497E-06	4.76009E-06	5.7881E-06	5.74337E-06	7.67208E-06	9.01058E-06	9.12795E-06	1.31424E-05	1.21209E-05	1.12566E-05	1.55421E-05	1.87416E-05	2.36477E-05
630	2.84334E-06	4.10126E-06	4.2143E-06	3.63727E-06	5.03598E-06	5.86307E-06	5.90942E-06	7.82117E-06	8.09729E-06	9.79401E-06	1.24509E-05	1.03972E-05	1.0554E-05	1.57137E-05	1.80333E-05	2.29379E-05
631	2.44077E-06	3.77993E-06	3.70611E-06	3.40418E-06	5.36975E-06	5.78046E-06	6.05176E-06	7.77051E-06	7.28548E-06	1.00306E-05	1.13723E-05	9.14227E-06	1.00947E-05	1.55719E-05	1.75117E-05	2.19024E-05
632	2.4995E-06	3.44937E-06	3.44075E-06	3.54721E-06	5.67016E-06	5.44231E-06	6.08586E-06	7.25077E-06	6.66485E-06	9.41589E-06	9.84599E-06	8.5897E-06	9.63624E-06	1.46624E-05	1.69527E-05	2.01172E-05
633	2.91626E-06	3.1946E-06	3.40103E-06	3.93046E-06	5.86942E-06	4.93202E-06	6.00926E-06	6.42305E-06	6.21124E-06	8.24865E-06	8.21449E-06	8.57283E-06	9.17405E-06	1.32172E-05	1.63422E-05	1.78622E-05
634	3.47324E-06	3.1134E-06	3.51315E-06	4.32686E-06	5.90506E-06	4.39039E-06	5.8439E-06	5.58785E-06	5.858E-06	7.06282E-06	6.94796E-06	8.78552E-06	8.77716E-06	1.16888E-05	1.5726E-05	1.56398E-05
635	3.95234E-06	3.30367E-06	3.70323E-06	4.50912E-06	5.71457E-06	3.9584E-06	5.61174E-06	5.04605E-06	5.5384E-06	6.39299E-06	6.51709E-06	8.92127E-06	8.51468E-06	1.05303E-05	1.51504E-05	1.3953E-05
636	4.20057E-06	3.80365E-06	3.91268E-06	4.34746E-06	5.28096E-06	3.74021E-06	5.35441E-06	4.99714E-06	5.22458E-06	6.57546E-06	7.17103E-06	8.78666E-06	8.43669E-06	1.00677E-05	1.46576E-05	1.3156E-05
637	4.22647E-06	4.41782E-06	4.08767E-06	3.9746E-06	4.66992E-06	3.67725E-06	5.1136E-06	5.25659E-06	4.95207E-06	7.23325E-06	8.36662E-06	8.44947E-06	8.43382E-06	1.00993E-05	1.41049E-05	1.297E-05
638	4.08286E-06	4.91131E-06	4.18607E-06	3.59162E-06	3.98303E-06	3.69072E-06	4.94954E-06	5.57715E-06	4.78763E-06	7.86249E-06	9.41596E-06	8.05897E-06	8.39067E-06	1.035E-05	1.33597E-05	1.30318E-05
639	3.82314E-06	5.04824E-06	4.16558E-06	3.40056E-06	3.3228E-06	3.70139E-06	4.92253E-06	5.71031E-06	4.79809E-06	7.95701E-06	9.6279E-06	7.76502E-06	8.19138E-06	1.05428E-05	1.22892E-05	1.29762E-05
640	3.50304E-06	4.74354E-06	4.01418E-06	3.48401E-06	2.78035E-06	3.66821E-06	5.03276E-06	5.54347E-06	4.97944E-06	7.31709E-06	8.71622E-06	7.62226E-06	7.79957E-06	1.0489E-05	1.08986E-05	1.25609E-05
641	3.1808E-06	4.20168E-06	3.7766E-06	3.69169E-06	2.42288E-06	3.62248E-06	5.16207E-06	5.22471E-06	5.18865E-06	6.33275E-06	7.1749E-06	7.49752E-06	7.32893E-06	1.01676E-05	9.45446E-06	1.17782E-05
642	2.9189E-06	3.66666E-06	3.50841E-06	3.84908E-06	2.31802E-06	3.60768E-06	5.18295E-06	4.9386E-06	5.27073E-06	5.47176E-06	5.59969E-06	7.24288E-06	6.91905E-06	9.58694E-06	8.26607E-06	1.06597E-05
643	2.77729E-06	3.37535E-06	3.26271E-06	3.78404E-06	2.52766E-06	3.66376E-06	4.96957E-06	4.86261E-06	5.07299E-06	5.18709E-06	4.57283E-06	6.71181E-06	6.70224E-06	8.75477E-06	7.62876E-06	9.23538E-06
644	2.78091E-06	3.37646E-06	3.06462E-06	3.47715E-06	2.98042E-06	3.77162E-06	4.53984E-06	5.00812E-06	4.60709E-06	5.51472E-06	4.28856E-06	5.93569E-06	6.6852E-06	7.7956E-06	7.53703E-06	7.65599E-06
645	2.91515E-06	3.50596E-06	2.90765E-06	3.08164E-06	3.45434E-06	3.84544E-06	4.07403E-06	5.19881E-06	4.07046E-06	6.01931E-06	4.50248E-06	5.14696E-06	6.73263E-06	6.96585E-06	7.64549E-06	6.2085E-06
646	3.1627E-06	3.5867E-06	2.78319E-06	2.7607E-06	3.71719E-06	3.79463E-06	3.76194E-06	5.24624E-06	3.67143E-06	6.23609E-06	4.94417E-06	4.58987E-06	6.69963E-06	6.53011E-06	7.58681E-06	5.18866E-06
647	3.50039E-06	3.45778E-06	2.68552E-06	2.66436E-06	3.56075E-06	3.53955E-06	3.77583E-06	4.98382E-06	3.60035E-06	5.74551E-06	5.3563E-06	4.48632E-06	6.45507E-06	6.71885E-06	7.03253E-06	4.86438E-06
648	3.82992E-06	3.14603E-06	2.6327E-06	2.76814E-06	3.05747E-06	3.11947E-06	4.05859E-06	4.49154E-06	3.81146E-06	4.66051E-06	5.63865E-06	4.76515E-06	6.01359E-06	7.32952E-06	6.10086E-06	5.14122E-06
649	4.00482E-06	2.79896E-06	2.65837E-06	2.93597E-06	2.46015E-06	2.65037E-06	4.40638E-06	4.0081E-06	4.10797E-06	3.43617E-06	5.79175E-06	5.16781E-06	5.48388E-06	7.88215E-06	5.19733E-06	5.69299E-06
650	3.87672E-06	2.56719E-06	2.79666E-06	3.02896E-06	2.02642E-06	2.25032E-06	4.61143E-06	3.7766E-06	4.28916E-06	2.53652E-06	5.81776E-06	5.43074E-06	4.97698E-06	7.88869E-06	4.73519E-06	6.18726E-06
651	3.35291E-06	2.57232E-06	3.06391E-06	2.94321E-06	1.96142E-06	2.02591E-06	4.50851E-06	3.98085E-06	4.19581E-06	2.33358E-06	5.72366E-06	5.34241E-06	4.5863E-06	6.98254E-06	5.02072E-06	6.34071E-06
652	2.63997E-06	2.77266E-06	3.37636E-06	2.7637E-06	2.17788E-06	2.01595E-06	4.16223E-06	4.47445E-06	3.893E-06	2.68784E-06	5.5355E-06	4.97276E-06	4.30171E-06	5.45663E-06	5.76739E-06	6.13717E-06
653	2.0473E-06	3.07207E-06	3.61685E-06	2.64014E-06	2.49038E-06	2.2373E-06	3.71599E-06	5.00016E-06	3.52267E-06	3.28786E-06	5.28743E-06	4.48815E-06	4.07955E-06	3.82925E-06	6.48908E-06	5.6517E-06
654	1.88658E-06	3.37362E-06	3.66732E-06	2.72333E-06	2.71204E-06	2.7068E-06	3.31435E-06	5.29873E-06	3.22785E-06	3.81964E-06	5.01387E-06	4.05625E-06	3.87585E-06	2.62275E-06	6.69593E-06	4.96008E-06
655	2.30397E-06	3.60036E-06	3.46438E-06	3.07041E-06	2.73529E-06	3.3777E-06	3.06829E-06	5.21303E-06	3.08758E-06	4.05039E-06	4.75413E-06	3.80137E-06	3.66893E-06	2.15946E-06	6.10908E-06	4.16029E-06
656	3.00754E-06	3.71928E-06	3.07973E-06	3.48675E-06	2.65321E-06	4.02949E-06	2.99314E-06	4.841E-06	3.00677E-06	3.95131E-06	4.54868E-06	3.72473E-06	3.48693E-06	2.23378E-06	4.98826E-06	3.39831E-06
657	3.6458E-06	3.72339E-06	2.62528E-06	3.75289E-06	2.60552E-06	4.4312E-06	3.10398E-06	4.34946E-06	2.87804E-06	3.54837E-06	4.46245E-06	3.8267E-06	3.38469E-06	2.56429E-06	3.71298E-06	2.84903E-06
658	3.87045E-06	3.59814E-06	2.20302E-06	3.64922E-06	2.7219E-06	4.35209E-06	3.40601E-06	3.89037E-06	2.59031E-06	2.8622E-06	4.54571E-06	4.09548E-06	3.40554E-06	2.86792E-06	2.64227E-06	2.6713E-06
659	3.59531E-06	3.34697E-06	1.87781E-06	3.17619E-06	3.00899E-06	3.79151E-06	3.83279E-06	3.54323E-06	2.17327E-06	2.04954E-06	4.75522E-06	4.42963E-06	3.51526E-06	3.01536E-06	1.98636E-06	2.87857E-06
660	3.06266E-06	2.99583E-06	1.66794E-06	2.61004E-06	3.31921E-06	3.03716E-06	4.22811E-06	3.29679E-06	1.83299E-06	1.43774E-06	4.93054E-06	4.61541E-06	3.58235E-06	3.07002E-06	1.76921E-06	3.3021E-06
661	2.53203E-06	2.56876E-06	1.58671E-06	2.24125E-06	3.49087E-06	2.39157E-06	4.42451E-06	3.12999E-06	1.78414E-06	1.36283E-06	4.89762E-06	4.42642E-06	3.46483E-06	3.10337E-06	2.00031E-06	3.75696E-06
662	2.25009E-06	2.10153E-06	1.64755E-06	2.33102E-06	3.38774E-06	2.13421E-06	4.28469E-06	3.0309E-06	2.21481E-06	2.11045E-06	4.51742E-06	3.68579E-06	3.0526E-06	3.19219E-06	2.67344E-06	4.08111E-06
663	2.24677E-06	1.66708E-06	1.82131E-06	2.76844E-06	3.04011E-06	2.22386E-06	3.85987E-06	2.99096E-06	2.99222E-06	3.41383E-06	3.86975E-06	2.59273E-06	2.46187E-06	3.3828E-06	3.57609E-06	4.25661E-06
664	2.42471E-06	1.36301E-06	2.05482E-06	3.22225E-06	2.58036E-06	2.43004E-06	3.3171E-06	3.00637E-06	3.79317E-06	4.67723E-06	3.16914E-06	1.5749E-06	1.94702E-06	3.7055E-06	4.37416E-06	4.35418E-06
665	2.68543E-06	1.28664E-06	2.2949E-06	3.36016E-06	2.14149E-06	2.5211E-06	2.82404E-06	3.07343E-06	4.29383E-06	5.30407E-06	2.63066E-06	1.06047E-06	1.76276E-06	4.19016E-06	4.73394E-06	4.44533E-06
666	2.94024E-06	1.49167E-06	2.49441E-06	2.95902E-06	1.83639E-06	2.33428E-06	2.52066E-06	3.19055E-06	4.26945E-06	4.88913E-06	2.4239E-06	1.34724E-06	2.07713E-06	4.84482E-06	4.43716E-06	4.57449E-06
667	3.11169E-06	1.83774E-06	2.60662E-06	2.21426E-06	1.67831E-06	1.96658E-06	2.4098E-06	3.33436E-06	3.86045E-06	3.76466E-06	2.50936E-06	2.18604E-06	2.68268E-06	5.54193E-06	3.69644E-06	4.63025E-06
668	3.13118E-06	2.13665E-06	2.59003E-06	1.43917E-06	1.66018E-06	1.58905E-06	2.46583E-06	3.483E-06	3.31267E-06	2.46846E-06	2.79971E-06	3.18725E-06	3.27773E-06	6.12752E-06	2.84842E-06	4.47081E-06
669	2.93128E-06	2.20197E-06	2.40397E-06	9.4498E-07	1.77477E-06	1.37182E-06	2.66272E-06	3.61469E-06	2.87061E-06	1.53506E-06	3.20741E-06	3.96327E-06	3.56305E-06	6.44836E-06	2.22832E-06	3.95673E-06
670	2.53869E-06	1.99227E-06	2.07927E-06	8.75727E-07	2.00315E-06	1.40659E-06	2.94102E-06	3.7155E-06	2.66531E-06	1.22856E-06	3.62764E-06	4.29534E-06	3.43883E-06	6.40994E-06	2.05218E-06	3.14344E-06
671	2.13976E-06	1.71429E-06	1.76778E-06	1.08476E-06	2.30267E-06	1.64712E-06	3.17877E-06	3.77943E-06	2.62781E-06	1.34358E-06	3.91983E-06	4.25029E-06	3.14547E-06	6.01045E-06	2.32655E-06	2.41963E-06
672	1.94389E-06	1.60507E-06	1.63918E-06	1.39897E-06	2.63451E-06	2.03738E-06	3.25744E-06	3.81289E-06	2.67728E-06	1.63137E-06	3.95195E-06	3.93741E-06	2.96741E-06	5.27806E-06	3.04226E-06	2.21524E-06
673	2.13546E-06	1.87736E-06	1.84287E-06	1.65409E-06	2.95695E-06	2.51701E-06	3.06553E-06	3.81641E-06	2.73226E-06	1.85564E-06	3.60749E-06	3.4598E-06	3.16123E-06	4.24334E-06	4.1698E-06	2.90803E-06
674	2.62459E-06	2.46707E-06	2.306E-06	1.81609E-06	3.22171E-06	2.98904E-06	2.63596E-06	3.78303E-06	2.75568E-06	1.96743E-06	3.04401E-06	2.92364E-06	3.68753E-06	3.10536E-06	5.43978E-06	4.25933E-06
675	3.1208E-06	3.10763E-06	2.7932E-06	1.94627E-06	3.37571E-06	3.32982E-06	2.10734E-06	3.70033E-06	2.74299E-06	2.0549E-06	2.61937E-06	2.4372E-06	4.29042E-06	2.18618E-06	6.4077E-06	5.57965E-06
676	3.32669E-06	3.52508E-06	3.06303E-06	2.10532E-06	3.3621E-06	3.41173E-06	1.61798E-06	3.55158E-06	2.68725E-06	2.20626E-06	2.69086E-06	2.10568E-06	4.70483E-06	1.80676E-06	6.61964E-06	6.16569E-06
677	3.03834E-06	3.52752E-06	2.9463E-06	2.3339E-06	3.15526E-06	3.15763E-06	1.29508E-06	3.33813E-06	2.58926E-06	2.49445E-06	3.48631E-06	2.00962E-06	4.7329E-06	2.18374E-06	5.81299E-06	5.54876E-06
678	2.42971E-06	3.25036E-06	2.561E-06	2.56043E-06	2.82832E-06	2.67441E-06	1.19326E-06	3.09787E-06	2.45157E-06	2.90137E-06	4.62734E-06	2.09192E-06	4.42269E-06	3.04615E-06	4.50012E-06	4.23646E-06
679	1.78093E-06	2.92113E-06	2.10603E-06	2.68277E-06	2.48276E-06	2.12114E-06	1.3472E-06	2.87999E-06	2.27814E-06	3.38405E-06	5.56842E-06	2.2581E-06	3.89255E-06	3.98851E-06	3.41004E-06	3.00939E-06
680	1.36707E-06	2.76309E-06	1.77694E-06	2.60108E-06	2.21849E-06	1.65454E-06	1.7899E-06	2.73287E-06	2.07325E-06	3.89949E-06	5.77499E-06	2.41552E-06	3.26013E-06	4.61307E-06	3.2571E-06	2.63326E-06
681	1.31345E-06	2.86919E-06	1.68184E-06	2.31185E-06	2.10473E-06	1.38948E-06	2.47171E-06	2.69345E-06	1.87454E-06	4.38944E-06	5.11817E-06	2.54439E-06	2.6904E-06	4.79596E-06	4.26088E-06	3.39142E-06
682	1.48469E-06	3.08186E-06	1.76392E-06	1.93353E-06	2.13182E-06	1.35351E-06	3.17854E-06	2.74295E-06	1.74714E-06	4.71135E-06	4.05044E-06	2.70939E-06	2.3867E-06	4.79223E-06	5.78687E-06	4.74486E-06
683	1.72791E-06	3.23234E-06	1.95993E-06	1.60902E-06	2.29377E-06	1.57539E-06	3.68609E-06	2.87031E-06	1.76941E-06	4.72995E-06	3.10747E-06	2.99392E-06	2.57438E-06	4.91288E-06	7.13197E-06	6.08744E-06
684	1.89942E-06	3.16929E-06	2.20521E-06	1.46889E-06	2.57755E-06	2.07156E-06	3.7905E-06	3.06324E-06	2.00678E-06	4.33268E-06	2.78045E-06	3.47088E-06	3.44041E-06	5.43485E-06	7.65387E-06	6.85946E-06
685	1.96603E-06	2.94448E-06	2.42285E-06	1.4987E-06	2.89189E-06	2.71919E-06	3.52758E-06	3.29635E-06	2.37656E-06	3.66744E-06	3.03686E-06	4.09138E-06	4.73121E-06	6.239E-06	7.425E-06	7.05098E-06
686	1.96704E-06	2.74188E-06	2.53198E-06	1.59511E-06	3.10082E-06	3.31258E-06	3.08885E-06	3.54136E-06	2.70671E-06	3.0511E-06	3.51969E-06	4.737E-06	5.92438E-06	6.96719E-06	6.97868E-06	7.0089E-06
687	1.93692E-06	2.73989E-06	2.44319E-06	1.64813E-06	3.05735E-06	3.63455E-06	2.65831E-06	3.75955E-06	2.81499E-06	2.79447E-06	3.8554E-06	5.27473E-06	6.4743E-06	7.23523E-06	6.83593E-06	7.06587E-06
688	1.9083E-06	3.03298E-06	2.12993E-06	1.59725E-06	2.69184E-06	3.54085E-06	2.39329E-06	3.9135E-06	2.61369E-06	3.08694E-06	3.80141E-06	5.61033E-06	6.05828E-06	6.82816E-06	7.33784E-06	7.46595E-06
689	1.89703E-06	3.41383E-06	1.76693E-06	1.54263E-06	2.18413E-06	3.12629E-06	2.33766E-06	3.95541E-06	2.3257E-06	3.68149E-06	3.54882E-06	5.76494E-06	5.09598E-06	6.0793E-06	8.17061E-06	8.11301E-06
690	1.91554E-06	3.60977E-06	1.57283E-06	1.61916E-06	1.76814E-06	2.53681E-06	2.51177E-06	3.83489E-06	2.24126E-06	4.23702E-06	3.38166E-06	5.78416E-06	4.16703E-06	5.4403E-06	8.87986E-06	8.83845E-06
691	1.97623E-06	3.35726E-06	1.7613E-06	1.95781E-06	1.67325E-06	1.92014E-06	2.93359E-06	3.50656E-06	2.64344E-06	4.42104E-06	3.58163E-06	5.71813E-06	3.84425E-06	5.35803E-06	9.02702E-06	9.48102E-06
692	2.05213E-06	2.67365E-06	2.31054E-06	2.50681E-06	1.9028E-06	1.39612E-06	3.4987E-06	3.02187E-06	3.48232E-06	4.17107E-06	4.21767E-06	5.63311E-06	4.26915E-06	5.9173E-06	8.60203E-06	9.97605E-06
693	2.07544E-06	1.89966E-06	2.93613E-06	3.01115E-06	2.2086E-06	1.05818E-06	3.96907E-06	2.54855E-06	4.33652E-06	3.73655E-06	5.125E-06	5.62413E-06	5.10493E-06	6.80482E-06	8.09386E-06	1.03835E-05
694	1.97525E-06	1.39741E-06	3.33602E-06	3.20173E-06	2.3259E-06	9.99483E-07	4.09644E-06	2.26256E-06	4.75947E-06	3.38654E-06	6.12424E-06	5.78882E-06	5.98494E-06	7.68202E-06	8.02396E-06	1.07705E-05
695	1.70584E-06	1.45608E-06	3.27057E-06	2.8737E-06	2.0504E-06	1.28707E-06	3.68817E-06	2.31064E-06	4.40492E-06	3.34984E-06	7.03898E-06	6.19338E-06	6.59275E-06	8.25374E-06	8.79199E-06	1.11907E-05
696	1.37556E-06	1.91197E-06	2.89008E-06	2.22044E-06	1.55294E-06	1.82907E-06	2.89796E-06	2.65721E-06	3.55008E-06	3.6024E-06	7.7275E-06	6.71666E-06	6.93702E-06	8.50894E-06	1.00513E-05	1.16224E-05
697	1.14818E-06	2.43031E-06	2.48519E-06	1.57982E-06	1.14145E-06	2.47207E-06	2.00309E-06	3.19563E-06	2.6982E-06	4.02147E-06	8.04801E-06	7.15739E-06	7.13595E-06	8.5282E-06	1.11623E-05	1.1998E-05
698	1.18985E-06	2.67384E-06	2.35133E-06	1.29499E-06	1.12789E-06	3.0613E-06	1.28673E-06	3.81879E-06	2.36034E-06	4.48486E-06	7.86285E-06	7.31673E-06	7.31329E-06	8.39867E-06	1.14859E-05	1.22564E-05
699	1.53966E-06	2.48043E-06	2.60157E-06	1.51205E-06	1.61199E-06	3.48477E-06	9.14169E-07	4.41052E-06	2.74571E-06	4.90382E-06	7.2151E-06	7.15056E-06	7.54809E-06	8.20759E-06	1.08442E-05	1.23754E-05
700	2.01738E-06	1.99132E-06	3.0337E-06	2.03609E-06	2.32687E-06	3.70537E-06	8.45765E-07	4.84037E-06	3.5414E-06	5.24824E-06	6.45864E-06	6.88168E-06	7.84161E-06	8.04136E-06	9.85536E-06	1.23997E-05
701	2.4234E-06	1.38252E-06	3.41839E-06	2.64111E-06	2.97162E-06	3.70029E-06	1.02322E-06	4.98461E-06	4.38734E-06	5.50448E-06	5.99536E-06	6.77618E-06	8.20408E-06	8.0038E-06	9.24375E-06	1.24064E-05
702	2.57111E-06	8.22971E-07	3.53339E-06	3.10909E-06	3.26373E-06	3.44611E-06	1.38247E-06	4.72458E-06	4.93721E-06	5.64187E-06	6.14907E-06	7.0467E-06	8.60945E-06	8.16373E-06	9.62143E-06	1.24265E-05
703	2.50183E-06	4.71748E-07	3.37463E-06	3.40452E-06	3.2248E-06	3.06785E-06	1.84096E-06	4.2029E-06	5.15908E-06	5.68432E-06	6.7186E-06	7.64369E-06	9.00378E-06	8.56476E-06	1.0844E-05	1.25441E-05
704	2.37874E-06	4.81874E-07	3.05293E-06	3.58835E-06	3.03904E-06	2.7684E-06	2.30414E-06	3.70015E-06	5.18729E-06	5.68012E-06	7.2093E-06	8.36774E-06	9.30924E-06	9.22855E-06	1.23453E-05	1.28594E-05
